datetime,PV,WF,day,hour
2019-01-15 11:00:00,43.21218348513496,1800000.0,15,11
2019-01-15 12:00:00,28.62623571633982,1800000.0,15,12
2019-01-15 13:00:00,12.042049386091783,1800000.0,15,13
2019-01-15 14:00:00,12.610107687032594,1800000.0,15,14
2019-01-15 15:00:00,1.6224672613215478,1800000.0,15,15
2019-01-15 16:00:00,0.0,1800000.0,15,16
2019-01-15 17:00:00,0.0,1800000.0,15,17
2019-01-15 18:00:00,0.0,1800000.0,15,18
2019-01-15 19:00:00,0.0,1800000.0,15,19
2019-01-15 20:00:00,0.0,1800000.0,15,20
2019-01-15 21:00:00,0.0,1800000.0,15,21
2019-01-15 22:00:00,0.0,1784823.4862472469,15,22
2019-01-15 23:00:00,0.0,1464651.5012406677,15,23
2019-01-16 00:00:00,0.0,931595.7527900247,16,0
2019-01-16 01:00:00,0.0,567580.2755522677,16,1
2019-01-16 02:00:00,0.0,347924.61677524063,16,2
2019-01-16 03:00:00,0.0,260644.25102910222,16,3
2019-01-16 04:00:00,0.0,256300.90273689615,16,4
2019-01-16 05:00:00,0.0,279724.7002045047,16,5
2019-01-16 06:00:00,0.0,505008.2701979576,16,6
2019-01-16 07:00:00,1.5746987746975452,1438897.792152219,16,7
2019-01-16 08:00:00,5.986051460495387,1799054.7444256956,16,8
2019-01-16 09:00:00,25.098597697514244,1800000.0,16,9
2019-01-16 10:00:00,29.62150339101881,1800000.0,16,10
2019-01-16 11:00:00,25.55276498179132,1800000.0,16,11
2019-01-16 12:00:00,19.015880721767964,1800000.0,16,12
2019-01-16 13:00:00,14.73637796408188,1800000.0,16,13
2019-01-16 14:00:00,18.67966144302831,1800000.0,16,14
2019-01-16 15:00:00,6.086208070405824,1800000.0,16,15
2019-01-16 16:00:00,0.0,1209382.9516602557,16,16
2019-01-16 17:00:00,0.0,1046976.1628828798,16,17
2019-01-16 18:00:00,0.0,1250912.079067727,16,18
2019-01-16 19:00:00,0.0,1509522.021314843,16,19
2019-01-16 20:00:00,0.0,1671450.1818829707,16,20
2019-01-16 21:00:00,0.0,1663404.0474779198,16,21
2019-01-16 22:00:00,0.0,1554474.720513329,16,22
2019-01-16 23:00:00,0.0,1628625.0604362474,16,23
2019-01-17 00:00:00,0.0,1759855.2967176957,17,0
2019-01-17 01:00:00,0.0,1785931.921627609,17,1
2019-01-17 02:00:00,0.0,1794532.4583621311,17,2
2019-01-17 03:00:00,0.0,1799002.1085027487,17,3
2019-01-17 04:00:00,0.0,1800000.0,17,4
2019-01-17 05:00:00,0.0,1800000.0,17,5
2019-01-17 06:00:00,0.0,1800000.0,17,6
2019-01-17 07:00:00,0.0,1800000.0,17,7
2019-01-17 08:00:00,3.0137338320333646,1800000.0,17,8
2019-01-17 09:00:00,4.047031381454231,1800000.0,17,9
2019-01-17 10:00:00,13.484590860686843,1800000.0,17,10
2019-01-17 11:00:00,18.380978168164784,1800000.0,17,11
2019-01-17 12:00:00,17.068677531483672,1800000.0,17,12
2019-01-17 13:00:00,35.03916563974353,1800000.0,17,13
2019-01-17 14:00:00,29.28798548148526,1798976.2896082844,17,14
2019-01-17 15:00:00,15.489632807432734,1734633.5544878698,17,15
2019-01-17 16:00:00,1.3933620861249463,254865.1226323986,17,16
